country_region,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Country,Population,Pop. Density (per sq. mi.),Birthrate,Deathrate,Agriculture,Industry,Service,total_cases,total_cases_per_million,new_cases_per_million,new_deaths_per_million,stringency_index,population,population_density,gdp_per_capita,hospital_beds_per_thousand
Mexico,5/14/2020,-53,-20,-48,-60,-48,22,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,40186,311.682,14.442,2.28,82.41,128932753,66.444,17336.469,1.38
Mexico,5/15/2020,-53,-16,-46,-58,-44,23,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,42595,330.366,18.684,1.993,82.41,128932753,66.444,17336.469,1.38
Mexico,5/16/2020,-55,-16,-49,-53,-26,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,45032,349.267,18.901,2.249,82.41,128932753,66.444,17336.469,1.38
Mexico,5/17/2020,-60,-24,-55,-56,-20,13,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,47144,365.648,16.381,2.156,82.41,128932753,66.444,17336.469,1.38
Mexico,5/18/2020,-52,-19,-46,-57,-44,20,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,49219,381.742,16.094,1.024,82.41,128932753,66.444,17336.469,1.38
Mexico,5/19/2020,-53,-21,-45,-58,-46,21,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,51633,400.465,18.723,1.202,82.41,128932753,66.444,17336.469,1.38
Mexico,5/20/2020,-53,-19,-45,-58,-46,21,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,54346,421.507,21.042,2.59,82.41,128932753,66.444,17336.469,1.38
Mexico,5/21/2020,-54,-20,-46,-58,-47,22,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,56594,438.942,17.435,3.289,82.41,128932753,66.444,17336.469,1.38
Mexico,5/22/2020,-56,-20,-47,-58,-42,22,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,59567,462.001,23.059,3.258,82.41,128932753,66.444,17336.469,1.38
Mexico,5/23/2020,-56,-18,-49,-53,-22,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,62527,484.958,22.958,3.715,82.41,128932753,66.444,17336.469,1.38
Mexico,5/24/2020,-60,-24,-53,-55,-18,13,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,65856,510.778,25.82,1.474,82.41,128932753,66.444,17336.469,1.38
Mexico,5/25/2020,-53,-19,-44,-56,-43,20,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,68620,532.215,21.438,1.668,82.41,128932753,66.444,17336.469,1.38
Mexico,5/26/2020,-54,-22,-45,-58,-44,20,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,71105,551.489,19.274,1.854,82.41,128932753,66.444,17336.469,1.38
Mexico,5/27/2020,-54,-22,-46,-59,-44,21,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,74560,578.286,26.797,3.886,82.41,128932753,66.444,17336.469,1.38
Mexico,5/28/2020,-53,-19,-46,-58,-44,21,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,78023,605.145,26.859,3.591,82.41,128932753,66.444,17336.469,1.38
Mexico,5/29/2020,-52,-14,-45,-56,-40,22,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,81400,631.337,26.192,3.467,82.41,128932753,66.444,17336.469,1.38
Mexico,5/30/2020,-53,-12,-46,-50,-17,14,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,84627,656.365,25.029,2.877,82.41,128932753,66.444,17336.469,1.38
Mexico,5/31/2020,-57,-19,-52,-52,-11,12,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,87512,678.741,22.376,2.823,82.41,128932753,66.444,17336.469,1.38
Mexico,6/1/2020,-48,-13,-43,-52,-38,18,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,90664,703.188,24.447,1.171,72.69,128932753,66.444,17336.469,1.38
Mexico,6/2/2020,-50,-17,-43,-54,-41,19,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,93435,724.68,21.492,1.838,72.69,128932753,66.444,17336.469,1.38
Mexico,6/3/2020,-50,-17,-43,-54,-41,19,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,97326,754.859,30.179,3.645,72.69,128932753,66.444,17336.469,1.38
Mexico,6/4/2020,-50,-17,-44,-55,-41,20,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,101238,785.2,30.341,8.462,72.69,128932753,66.444,17336.469,1.38
Mexico,6/5/2020,-52,-16,-45,-55,-37,21,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,105680,819.652,34.452,6.337,72.69,128932753,66.444,17336.469,1.38
Mexico,6/6/2020,-52,-14,-46,-49,-16,14,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,110026,853.36,33.707,4.847,72.69,128932753,66.444,17336.469,1.38
Mexico,6/7/2020,-56,-21,-50,-51,-10,11,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,113619,881.227,27.867,2.645,72.69,128932753,66.444,17336.469,1.38
Mexico,6/8/2020,-50,-18,-43,-53,-37,18,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,117103,908.249,27.022,1.458,72.69,128932753,66.444,17336.469,1.38
Mexico,6/9/2020,-50,-20,-44,-55,-39,18,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,120102,931.509,23.26,2.746,72.69,128932753,66.444,17336.469,1.38
Mexico,6/10/2020,-48,-16,-42,-54,-39,18,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,124301,964.076,32.567,4.623,72.69,128932753,66.444,17336.469,1.38
Mexico,6/11/2020,-48,-16,-43,-54,-40,19,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,129184,1001.949,37.872,5.491,72.69,128932753,66.444,17336.469,1.38
Mexico,6/12/2020,-48,-13,-42,-53,-35,19,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,133974,1039.1,37.151,4.553,70.83,128932753,66.444,17336.469,1.38
Mexico,6/13/2020,-48,-10,-41,-47,-12,13,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,139196,1079.602,40.502,3.909,70.83,128932753,66.444,17336.469,1.38
Mexico,6/14/2020,-52,-17,-46,-49,-6,11,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,142690,1106.701,27.099,3.289,70.83,128932753,66.444,17336.469,1.38
Mexico,6/15/2020,-43,-9,-36,-49,-35,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,146837,1138.865,32.164,2.086,70.83,128932753,66.444,17336.469,1.38
Mexico,6/16/2020,-42,-11,-36,-50,-37,17,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,150264,1165.445,26.58,3.405,70.83,128932753,66.444,17336.469,1.38
Mexico,6/17/2020,-43,-11,-37,-51,-38,18,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,154863,1201.115,35.67,5.662,70.83,128932753,66.444,17336.469,1.38
Mexico,6/18/2020,-44,-13,-38,-51,-39,18,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,159793,1239.351,38.237,5.972,70.83,128932753,66.444,17336.469,1.38
Mexico,6/19/2020,-46,-11,-38,-50,-34,17,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,165455,1283.266,43.914,5.173,70.83,128932753,66.444,17336.469,1.38
Mexico,6/20/2020,-45,-7,-39,-44,-11,12,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,170485,1322.278,39.013,5.018,70.83,128932753,66.444,17336.469,1.38
Mexico,6/21/2020,-50,-14,-46,-47,4,8,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,175202,1358.863,36.585,3.002,70.83,128932753,66.444,17336.469,1.38
Mexico,6/22/2020,-46,-17,-40,-51,-38,17,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,180545,1400.304,41.44,8.097,70.83,128932753,66.444,17336.469,1.38
Mexico,6/23/2020,-46,-18,-39,-52,-39,17,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,185122,1435.803,35.499,5.887,70.83,128932753,66.444,17336.469,1.38
Mexico,6/24/2020,-45,-15,-40,-51,-38,18,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,191410,1484.572,48.77,6.15,70.83,128932753,66.444,17336.469,1.38
Mexico,6/25/2020,-45,-15,-40,-52,-39,18,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,196847,1526.742,42.169,7.485,70.83,128932753,66.444,17336.469,1.38
Mexico,6/26/2020,-47,-13,-40,-51,-34,19,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,202951,1574.084,47.343,5.569,70.83,128932753,66.444,17336.469,1.38
Mexico,6/27/2020,-47,-11,-39,-44,-12,12,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,208392,1616.284,42.2,5.577,70.83,128932753,66.444,17336.469,1.38
Mexico,6/28/2020,-50,-17,-43,-46,-4,10,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,212802,1650.488,34.204,4.669,70.83,128932753,66.444,17336.469,1.38
Mexico,6/29/2020,-42,-12,-37,-48,-35,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,216852,1681.9,31.412,2.071,70.83,128932753,66.444,17336.469,1.38
Mexico,6/30/2020,-37,-7,-35,-48,-37,15,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,220657,1711.412,29.512,3.669,70.83,128932753,66.444,17336.469,1.38
Mexico,7/1/2020,-38,-6,-36,-47,-37,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,226089,1753.542,42.13,5.026,70.83,128932753,66.444,17336.469,1.38
Mexico,7/2/2020,-39,-7,-36,-47,-38,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,231770,1797.604,44.062,5.747,70.83,128932753,66.444,17336.469,1.38
Mexico,7/3/2020,-42,-8,-37,-47,-34,17,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,238511,1849.887,52.283,5.266,70.83,128932753,66.444,17336.469,1.38
Mexico,7/4/2020,-45,-10,-39,-43,-12,12,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,245251,1902.162,52.275,5.072,70.83,128932753,66.444,17336.469,1.38
Mexico,7/5/2020,-49,-17,-44,-44,-6,9,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,252165,1955.787,53.625,4.056,70.83,128932753,66.444,17336.469,1.38
Mexico,7/6/2020,-40,-11,-36,-46,-36,15,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,256848,1992.108,36.321,2.117,70.83,128932753,66.444,17336.469,1.38
Mexico,7/7/2020,-40,-13,-36,-48,-38,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,261750,2030.128,38.02,3.723,70.83,128932753,66.444,17336.469,1.38
Mexico,7/8/2020,-41,-13,-38,-48,-38,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,268008,2078.665,48.537,6.942,70.83,128932753,66.444,17336.469,1.38
Mexico,7/9/2020,-41,-14,-38,-48,-38,17,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,275003,2132.918,54.253,6.065,70.83,128932753,66.444,17336.469,1.38
Mexico,7/10/2020,-42,-11,-37,-47,-34,17,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,282283,2189.382,56.464,5.662,70.83,128932753,66.444,17336.469,1.38
Mexico,7/11/2020,-44,-11,-39,-41,-11,12,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,289174,2242.828,53.446,5.158,70.83,128932753,66.444,17336.469,1.38
Mexico,7/12/2020,-48,-18,-43,-43,-6,9,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,295268,2290.093,47.265,4.18,70.83,128932753,66.444,17336.469,1.38
Mexico,7/13/2020,-40,-12,-35,-46,-36,15,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,299750,2324.855,34.762,2.141,70.83,128932753,66.444,17336.469,1.38
Mexico,7/14/2020,-37,-12,-35,-47,-38,15,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,304435,2361.192,36.337,3.436,70.83,128932753,66.444,17336.469,1.38
Mexico,7/15/2020,-34,-5,-34,-45,-37,15,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,311486,2415.88,54.687,6.81,70.83,128932753,66.444,17336.469,1.38
Mexico,7/16/2020,-34,-6,-34,-45,-37,15,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,317635,2463.571,47.692,4.491,70.83,128932753,66.444,17336.469,1.38
Mexico,7/17/2020,-39,-8,-36,-45,-33,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,324041,2513.256,49.685,5.181,70.83,128932753,66.444,17336.469,1.38
Mexico,7/18/2020,-41,-9,-38,-39,-11,11,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,331298,2569.541,56.285,5.708,70.83,128932753,66.444,17336.469,1.38
Mexico,7/19/2020,-44,-15,-41,-41,-5,9,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,338913,2628.603,59.062,4.483,70.83,128932753,66.444,17336.469,1.38
Mexico,7/20/2020,-37,-11,-36,-45,-36,15,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,344224,2669.795,41.192,2.296,70.83,128932753,66.444,17336.469,1.38
Mexico,7/21/2020,-37,-13,-35,-46,-38,15,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,349396,2709.909,40.114,2.335,70.83,128932753,66.444,17336.469,1.38
Mexico,7/22/2020,-38,-12,-36,-46,-37,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,356255,2763.107,53.198,7.097,70.83,128932753,66.444,17336.469,1.38
Mexico,7/23/2020,-38,-12,-36,-46,-37,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,362274,2809.79,46.683,6.127,70.83,128932753,66.444,17336.469,1.38
Mexico,7/24/2020,-41,-12,-37,-46,-33,17,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,370712,2875.235,65.445,5.569,70.83,128932753,66.444,17336.469,1.38
Mexico,7/25/2020,-42,-11,-37,-40,-12,11,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,378285,2933.971,58.736,5.716,70.83,128932753,66.444,17336.469,1.38
Mexico,7/26/2020,-47,-20,-43,-43,-8,10,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,385036,2986.332,52.361,5.654,70.83,128932753,66.444,17336.469,1.38
Mexico,7/27/2020,-41,-15,-38,-47,-39,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,390516,3028.835,42.503,2.373,70.83,128932753,66.444,17336.469,1.38
Mexico,7/28/2020,-38,-15,-37,-46,-38,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,395489,3067.405,38.57,2.653,70.83,128932753,66.444,17336.469,1.38
Mexico,7/29/2020,-36,-12,-37,-46,-38,16,Mexico,107449525,"54,5",20.69,4.74,0.038,0.259,0.702,402697,3123.31,55.905,6.624,70.83,128932753,66.444,17336.469,1.38
Russia,2/15/2020,10,8,1,8,1,-1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/16/2020,8,7,3,6,3,0,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/17/2020,4,4,-1,3,1,1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/18/2020,7,5,5,5,2,0,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/19/2020,7,5,6,4,2,0,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/20/2020,11,9,12,7,2,-1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/21/2020,11,8,12,9,2,-1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/22/2020,13,11,6,10,1,-2,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/23/2020,11,9,10,4,1,-2,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/24/2020,3,-3,5,-20,-62,13,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/25/2020,2,3,2,5,4,0,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/26/2020,3,2,4,4,5,-1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/27/2020,4,4,8,5,5,-1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/28/2020,4,3,3,5,5,0,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,2/29/2020,8,6,3,8,9,0,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,3/1/2020,12,9,44,11,8,-1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,3/2/2020,4,4,3,4,6,0,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2,0.014,0,0,8.33,145934460,8.823,24765.954,8.05
Russia,3/3/2020,7,7,6,6,6,-1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,3,0.021,0.007,0,8.33,145934460,8.823,24765.954,8.05
Russia,3/4/2020,9,9,11,7,6,-1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,4,0.027,0.007,0,8.33,145934460,8.823,24765.954,8.05
Russia,3/5/2020,14,15,13,9,7,-2,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,4,0.027,0,0,22.22,145934460,8.823,24765.954,8.05
Russia,3/6/2020,14,12,11,10,6,-2,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,4,0.027,0,0,22.22,145934460,8.823,24765.954,8.05
Russia,3/7/2020,20,20,11,14,3,-2,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,10,0.069,0.041,0,22.22,145934460,8.823,24765.954,8.05
Russia,3/8/2020,22,20,36,14,0,-4,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,10,0.069,0,0,22.22,145934460,8.823,24765.954,8.05
Russia,3/9/2020,9,1,36,-15,-63,12,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,10,0.069,0,0,22.22,145934460,8.823,24765.954,8.05
Russia,3/10/2020,4,4,9,6,5,-1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,10,0.069,0,0,31.94,145934460,8.823,24765.954,8.05
Russia,3/11/2020,6,6,10,7,5,-1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,10,0.069,0,0,31.94,145934460,8.823,24765.954,8.05
Russia,3/12/2020,7,7,10,6,5,-1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,25,0.171,0.103,0,31.94,145934460,8.823,24765.954,8.05
Russia,3/13/2020,6,7,6,4,4,0,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,30,0.206,0.034,0,31.94,145934460,8.823,24765.954,8.05
Russia,3/14/2020,10,10,3,9,8,-1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,45,0.308,0.103,0,35.65,145934460,8.823,24765.954,8.05
Russia,3/15/2020,6,10,-2,4,5,0,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,59,0.404,0.096,0,35.65,145934460,8.823,24765.954,8.05
Russia,3/16/2020,5,12,2,4,3,0,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,63,0.432,0.027,0,52.31,145934460,8.823,24765.954,8.05
Russia,3/17/2020,8,19,9,2,-1,1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,93,0.637,0.206,0,62.5,145934460,8.823,24765.954,8.05
Russia,3/18/2020,3,13,8,-2,-4,1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,114,0.781,0.144,0,62.5,145934460,8.823,24765.954,8.05
Russia,3/19/2020,0,7,8,-5,-6,2,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,147,1.007,0.226,0,68.06,145934460,8.823,24765.954,8.05
Russia,3/20/2020,-2,5,4,-6,-8,3,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,199,1.364,0.356,0,68.06,145934460,8.823,24765.954,8.05
Russia,3/21/2020,-6,2,-2,-6,-7,2,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,253,1.734,0.37,0,69.91,145934460,8.823,24765.954,8.05
Russia,3/22/2020,-8,2,6,-8,2,1,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,306,2.097,0.363,0,69.91,145934460,8.823,24765.954,8.05
Russia,3/23/2020,-5,1,4,-12,-14,4,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,438,3.001,0.905,0,69.91,145934460,8.823,24765.954,8.05
Russia,3/24/2020,-5,1,5,-12,-15,4,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,438,3.001,0,0,69.91,145934460,8.823,24765.954,8.05
Russia,3/25/2020,-2,7,13,-10,-15,4,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,495,3.392,0.391,0,69.91,145934460,8.823,24765.954,8.05
Russia,3/26/2020,-4,8,16,-11,-16,4,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,658,4.509,1.117,0,69.91,145934460,8.823,24765.954,8.05
Russia,3/27/2020,-5,9,12,-11,-17,4,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,840,5.756,1.247,0.014,69.91,145934460,8.823,24765.954,8.05
Russia,3/28/2020,-33,-5,-3,-22,-22,4,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,1036,7.099,1.343,0.014,71.76,145934460,8.823,24765.954,8.05
Russia,3/29/2020,-42,-13,-7,-30,-16,4,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,1264,8.661,1.562,0.007,71.76,145934460,8.823,24765.954,8.05
Russia,3/30/2020,-45,-18,-20,-46,-51,16,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,1534,10.512,1.85,0.021,87.04,145934460,8.823,24765.954,8.05
Russia,3/31/2020,-49,-22,-28,-51,-55,18,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,1836,12.581,2.069,0.014,87.04,145934460,8.823,24765.954,8.05
Russia,4/1/2020,-56,-30,-36,-57,-59,20,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2337,16.014,3.433,0.048,87.04,145934460,8.823,24765.954,8.05
Russia,4/2/2020,-57,-32,-37,-60,-61,22,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,2777,19.029,3.015,0.048,87.04,145934460,8.823,24765.954,8.05
Russia,4/3/2020,-56,-30,-37,-58,-59,23,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,3548,24.312,5.283,0.041,87.04,145934460,8.823,24765.954,8.05
Russia,4/4/2020,-60,-34,-40,-55,-44,13,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,4149,28.431,4.118,0.027,87.04,145934460,8.823,24765.954,8.05
Russia,4/5/2020,-58,-31,-35,-53,-31,9,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,4731,32.419,3.988,0.062,87.04,145934460,8.823,24765.954,8.05
Russia,4/6/2020,-48,-24,-29,-52,-49,17,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,5389,36.928,4.509,0.014,85.19,145934460,8.823,24765.954,8.05
Russia,4/7/2020,-46,-21,-22,-49,-49,17,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,6343,43.465,6.537,0.014,85.19,145934460,8.823,24765.954,8.05
Russia,4/8/2020,-47,-23,-23,-49,-48,16,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,7497,51.372,7.908,0.075,85.19,145934460,8.823,24765.954,8.05
Russia,4/9/2020,-44,-20,-17,-47,-47,15,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,8672,59.424,8.052,0.034,85.19,145934460,8.823,24765.954,8.05
Russia,4/10/2020,-44,-18,-23,-47,-46,16,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,10131,69.422,9.998,0.089,85.19,145934460,8.823,24765.954,8.05
Russia,4/11/2020,-49,-22,-31,-46,-35,9,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,11917,81.66,12.238,0.123,85.19,145934460,8.823,24765.954,8.05
Russia,4/12/2020,-49,-20,-28,-45,-24,6,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,13584,93.083,11.423,0.082,85.19,145934460,8.823,24765.954,8.05
Russia,4/13/2020,-42,-18,-21,-47,-44,15,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,15770,108.062,14.979,0.164,85.19,145934460,8.823,24765.954,8.05
Russia,4/14/2020,-41,-17,-22,-47,-44,15,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,18328,125.591,17.528,0.123,85.19,145934460,8.823,24765.954,8.05
Russia,4/15/2020,-41,-17,-23,-48,-45,15,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,21102,144.599,19.009,0.151,85.19,145934460,8.823,24765.954,8.05
Russia,4/16/2020,-42,-17,-25,-50,-45,16,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,24490,167.815,23.216,0.192,85.19,145934460,8.823,24765.954,8.05
Russia,4/17/2020,-42,-15,-27,-49,-45,17,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,27938,191.442,23.627,0.233,85.19,145934460,8.823,24765.954,8.05
Russia,4/18/2020,-47,-16,-34,-48,-34,10,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,32008,219.331,27.889,0.281,85.19,145934460,8.823,24765.954,8.05
Russia,4/19/2020,-56,-32,-26,-50,-27,6,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,36793,252.12,32.789,0.274,85.19,145934460,8.823,24765.954,8.05
Russia,4/20/2020,-45,-25,-22,-50,-44,15,Russia,142893540,"8,4",9.95,14.65,0.054,0.371,0.575,42853,293.646,41.525,0.329,85.19,145934460,8.823,24765.954,8.05
