,index,country,response
127,2020-06-21,Untied States,2.1317624204773864
128,2020-06-22,Untied States,2.1350076143287477
129,2020-06-23,Untied States,2.1378452425838734
130,2020-06-24,Untied States,2.1403651787009927
131,2020-06-25,Untied States,2.1425123987840173
132,2020-06-26,Untied States,2.1443715561084886
133,2020-06-27,Untied States,2.1455487047020867
134,2020-06-28,Untied States,2.1464276157056013
135,2020-06-29,Untied States,2.146770885159931
136,2020-06-30,Untied States,2.146535744871004
137,2020-07-01,Untied States,2.145848554047106
