country,index,EDI
UnitedKingdom,2016-09-01,5.8036561431971645
UnitedKingdom,2016-10-01,5.757313373845463
UnitedKingdom,2016-11-01,5.7067050917244
UnitedKingdom,2016-12-01,5.785015276403421
UnitedKingdom,2017-01-01,5.959165287620015
UnitedKingdom,2017-02-01,6.018689412014798
UnitedKingdom,2017-03-01,6.050896873828451
UnitedKingdom,2017-04-01,6.196824228382114
UnitedKingdom,2017-05-01,6.345509952646104
UnitedKingdom,2017-06-01,6.341608292218911
UnitedKingdom,2017-07-01,6.470045424187164
UnitedKingdom,2017-08-01,6.472535963434932
UnitedKingdom,2017-09-01,6.55389313065427
UnitedKingdom,2017-10-01,6.720190222644581
UnitedKingdom,2017-11-01,6.685125614889202
UnitedKingdom,2017-12-01,6.776801260448988
UnitedKingdom,2018-01-01,7.144118962271516
UnitedKingdom,2018-02-01,6.929719702870516
UnitedKingdom,2018-03-01,6.86510736690569
UnitedKingdom,2018-04-01,7.124112527469688
UnitedKingdom,2018-05-01,7.187523675017145
UnitedKingdom,2018-06-01,7.128236875754688
UnitedKingdom,2018-07-01,7.186599394683796
UnitedKingdom,2018-08-01,7.066252778701362
UnitedKingdom,2018-09-01,7.025844931095023
UnitedKingdom,2018-10-01,6.956752995058368
UnitedKingdom,2018-11-01,6.879774869271172
UnitedKingdom,2018-12-01,6.707841937733001
UnitedKingdom,2019-01-01,6.901185568784346
UnitedKingdom,2019-02-01,7.073371294244442
UnitedKingdom,2019-03-01,7.139808546323756
UnitedKingdom,2019-04-01,7.310816822744535
UnitedKingdom,2019-05-01,7.173586611955141
UnitedKingdom,2019-06-01,7.174168039025885
UnitedKingdom,2019-07-01,7.270223351287301
UnitedKingdom,2019-08-01,7.055108266525437
UnitedKingdom,2019-09-01,7.171974109331604
UnitedKingdom,2019-10-01,7.294269361023092
UnitedKingdom,2019-11-01,7.4225862474907665
UnitedKingdom,2019-12-01,7.517221795315454
UnitedKingdom,2020-01-01,7.489863916903101
UnitedKingdom,2020-02-01,7.362513644847127
UnitedKingdom,2020-03-01,6.479640828177699
UnitedKingdom,2020-04-01,6.458371960152267
UnitedKingdom,2020-05-01,6.5400495352105406
UnitedKingdom,2020-06-01,6.731982404628059
UnitedKingdom,2020-07-01,6.726336594514404
UnitedStates,2008-01-01,4.322160183633912
UnitedStates,2008-02-01,4.304472053851953
UnitedStates,2008-03-01,4.208768613750177
UnitedStates,2008-04-01,4.421110420782904
UnitedStates,2008-05-01,4.401690229573811
UnitedStates,2008-06-01,4.155838393116843
UnitedStates,2008-07-01,3.9286183421210414
UnitedStates,2008-08-01,3.9399644247855417
UnitedStates,2008-09-01,3.8219520329790413
UnitedStates,2008-10-01,3.0929571551300854
UnitedStates,2008-11-01,2.8860644788348155
UnitedStates,2008-12-01,2.801233120936523
UnitedStates,2009-01-01,2.5953584957310287
UnitedStates,2009-02-01,2.316028572303928
UnitedStates,2009-03-01,2.1235881884682106
UnitedStates,2009-04-01,2.2726092580717356
UnitedStates,2009-05-01,2.324109819277254
UnitedStates,2009-06-01,2.363344870461365
UnitedStates,2009-07-01,2.4165412752464484
UnitedStates,2009-08-01,2.597586427445428
UnitedStates,2009-09-01,2.639420164438322
UnitedStates,2009-10-01,2.7585355726156724
UnitedStates,2009-11-01,2.8792813910556667
UnitedStates,2009-12-01,2.937595589687138
UnitedStates,2010-01-01,3.00382702216845
UnitedStates,2010-02-01,2.9311132491809646
UnitedStates,2010-03-01,3.046362655258278
UnitedStates,2010-04-01,3.2390274801478594
UnitedStates,2010-05-01,3.1303671287206956
UnitedStates,2010-06-01,3.065587326845645
UnitedStates,2010-07-01,3.148638836748818
UnitedStates,2010-08-01,3.169045734846328
UnitedStates,2010-09-01,3.2391936791519065
UnitedStates,2010-10-01,3.449618653914273
UnitedStates,2010-11-01,3.4296260275223496
UnitedStates,2010-12-01,3.5846849978462725
UnitedStates,2011-01-01,3.731087903683182
UnitedStates,2011-02-01,3.8567673818585035
UnitedStates,2011-03-01,3.8260299439445067
UnitedStates,2011-04-01,3.999332531722723
UnitedStates,2011-05-01,4.056324453138995
UnitedStates,2011-06-01,3.903722871980248
UnitedStates,2011-07-01,4.077643006024756
UnitedStates,2011-08-01,3.741813019951831
UnitedStates,2011-09-01,3.6989985826259186
UnitedStates,2011-10-01,3.913771280423387
UnitedStates,2011-11-01,4.02723657936388
UnitedStates,2011-12-01,4.119981871102473
UnitedStates,2012-01-01,4.381045637957133
UnitedStates,2012-02-01,4.476822556146297
UnitedStates,2012-03-01,4.546644632305007
UnitedStates,2012-04-01,4.588916062480546
UnitedStates,2012-05-01,4.501207860690862
UnitedStates,2012-06-01,4.451308161482144
UnitedStates,2012-07-01,4.571933376216302
UnitedStates,2012-08-01,4.678684673659744
UnitedStates,2012-09-01,4.806679103961807
UnitedStates,2012-10-01,4.838982820875588
UnitedStates,2012-11-01,4.717731598005102
UnitedStates,2012-12-01,4.756118711282866
UnitedStates,2013-01-01,4.962938492375935
UnitedStates,2013-02-01,5.1103091832010215
UnitedStates,2013-03-01,5.269807022281471
UnitedStates,2013-04-01,5.355857211733639
UnitedStates,2013-05-01,5.512307356485216
UnitedStates,2013-06-01,5.473667203125318
UnitedStates,2013-07-01,5.695109637915907
UnitedStates,2013-08-01,5.65580844911897
UnitedStates,2013-09-01,5.676907306152065
UnitedStates,2013-10-01,5.78167850345187
UnitedStates,2013-11-01,5.994059236163908
UnitedStates,2013-12-01,6.089552028375149
UnitedStates,2014-01-01,6.156492887607913
UnitedStates,2014-02-01,6.059802401048916
UnitedStates,2014-03-01,6.158985737576824
UnitedStates,2014-04-01,6.403075605998165
UnitedStates,2014-05-01,6.43469802285674
UnitedStates,2014-06-01,6.544792326802117
UnitedStates,2014-07-01,6.692130808021313
UnitedStates,2014-08-01,6.647661728857457
UnitedStates,2014-09-01,6.770918483065207
UnitedStates,2014-10-01,6.744840937194958
UnitedStates,2014-11-01,6.997201262529929
UnitedStates,2014-12-01,7.058795845615247
UnitedStates,2015-01-01,7.039779353845107
UnitedStates,2015-02-01,7.185746961518113
UnitedStates,2015-03-01,7.1977663768619955
UnitedStates,2015-04-01,7.308347830275839
UnitedStates,2015-05-01,7.320241322449846
UnitedStates,2015-06-01,7.311975899195689
UnitedStates,2015-07-01,7.343441317241865
UnitedStates,2015-08-01,7.151602916323476
UnitedStates,2015-09-01,6.963101027210616
UnitedStates,2015-10-01,7.204217060161184
UnitedStates,2015-11-01,7.3416927497758895
UnitedStates,2015-12-01,7.306342684404836
UnitedStates,2016-01-01,7.002872368578821
UnitedStates,2016-02-01,7.001356057288616
UnitedStates,2016-03-01,7.269333011601843
UnitedStates,2016-04-01,7.51302296409259
UnitedStates,2016-05-01,7.501739542921131
UnitedStates,2016-06-01,7.503564669980534
UnitedStates,2016-07-01,7.757339119081699
UnitedStates,2016-08-01,7.785067812329574
UnitedStates,2016-09-01,7.7046616450347045
UnitedStates,2016-10-01,7.775511862065324
UnitedStates,2016-11-01,7.95252814906004
UnitedStates,2016-12-01,8.240035824603826
UnitedStates,2017-01-01,8.379489593469879
UnitedStates,2017-02-01,8.54152516671905
UnitedStates,2017-03-01,8.686290883831763
UnitedStates,2017-04-01,8.717567814096707
UnitedStates,2017-05-01,8.788975530124768
UnitedStates,2017-06-01,8.912772665678348
UnitedStates,2017-07-01,9.095292746391312
UnitedStates,2017-08-01,9.173669234548129
UnitedStates,2017-09-01,9.278902443821634
UnitedStates,2017-10-01,9.669262854409967
UnitedStates,2017-11-01,9.801132260122488
UnitedStates,2017-12-01,10.096701029622537
UnitedStates,2018-01-01,10.55668294825002
UnitedStates,2018-02-01,10.323732714528955
UnitedStates,2018-03-01,10.226507490140065
UnitedStates,2018-04-01,10.29481118408311
UnitedStates,2018-05-01,10.4025884857956
UnitedStates,2018-06-01,10.432432110812023
UnitedStates,2018-07-01,10.618959661304432
UnitedStates,2018-08-01,10.803557849529579
UnitedStates,2018-09-01,10.990146189275963
UnitedStates,2018-10-01,10.860384221202164
UnitedStates,2018-11-01,10.776954728316579
UnitedStates,2018-12-01,10.33360153124968
UnitedStates,2019-01-01,10.502513053234953
UnitedStates,2019-02-01,10.94433726027805
UnitedStates,2019-03-01,10.977502021718998
UnitedStates,2019-04-01,11.303895939010697
UnitedStates,2019-05-01,11.11787261960892
UnitedStates,2019-06-01,11.219611873537279
UnitedStates,2019-07-01,11.568300122435208
UnitedStates,2019-08-01,11.276299065151541
UnitedStates,2019-09-01,11.54655777221297
UnitedStates,2019-10-01,11.563487175425848
UnitedStates,2019-11-01,11.879673917612934
UnitedStates,2019-12-01,11.984458232252521
UnitedStates,2020-01-01,12.090218185881248
UnitedStates,2020-02-01,12.004070743236948
UnitedStates,2020-03-01,10.195000629023202
UnitedStates,2020-04-01,8.744228135778696
UnitedStates,2020-05-01,9.24344509791432
UnitedStates,2020-06-01,10.10037158688144
UnitedStates,2020-07-01,10.186742254939016
