response,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Country,Population,population_density,Birthrate,Deathrate,Agriculture,Industry,Service,total_cases,total_cases_per_million,new_cases_per_million,new_deaths_per_million,stringency_index,population,population_density,hospital_beds_per_thousand
0.8455137182926933,-47,-19,2,-42,-39,4,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,187859,1287.2830000000001,73.314,0.672,85.19,145934460,8.823,8.05
0.8410870238750121,-43,-16,7,-37,-15,0,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,198676,1361.406,74.122,0.713,85.19,145934460,8.823,8.05
0.8365616377484466,-34,-10,15,-44,-64,12,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,209688,1436.864,75.459,0.603,85.19,145934460,8.823,8.05
0.8319909052142025,-30,-8,2,-35,-35,9,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,221344,1516.736,79.87100000000001,0.644,78.24,145934460,8.823,8.05
0.8273450420118413,-30,-8,1,-36,-35,9,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,232243,1591.42,74.684,0.733,78.24,145934460,8.823,8.05
0.8226109091393425,-29,-7,2,-36,-34,9,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,242271,1660.136,68.71600000000001,0.6579999999999999,78.24,145934460,8.823,8.05
0.8181038284804947,-29,-6,-1,-35,-34,9,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,252245,1728.481,68.346,0.637,78.24,145934460,8.823,8.05
0.8134272833939029,-36,-10,-6,-32,-23,3,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,262843,1801.1029999999998,72.622,0.774,78.24,145934460,8.823,8.05
0.8085677140099365,-34,-7,8,-30,-8,-1,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,272043,1864.145,63.042,0.815,78.24,145934460,8.823,8.05
0.8036408952668648,-27,-7,3,-35,-33,9,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,281752,1930.675,66.53,0.644,78.24,145934460,8.823,8.05
0.7987339300747882,-27,-6,5,-33,-33,9,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,290678,1991.839,61.163999999999994,0.624,78.24,145934460,8.823,8.05
0.7938496526036634,-27,-5,6,-32,-33,8,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,299941,2055.313,63.474,0.7879999999999999,78.24,145934460,8.823,8.05
0.789005617833781,-27,-6,3,-34,-33,9,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,308705,2115.367,60.053999999999995,0.925,78.24,145934460,8.823,8.05
0.7845451797357939,-29,-6,3,-33,-32,9,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,317554,2176.004,60.637,0.87,78.24,145934460,8.823,8.05
0.7800965181191675,-34,-9,5,-29,-21,2,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,326448,2236.949,60.945,1.028,78.24,145934460,8.823,8.05
0.7756668381487488,-33,-7,18,-27,-7,-2,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,335882,2301.595,64.645,0.9520000000000001,78.24,145934460,8.823,8.05
0.7713882428830425,-23,-3,18,-29,-32,7,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,344481,2360.519,58.924,1.048,78.24,145934460,8.823,8.05
0.7673593213653529,-23,-2,21,-28,-30,7,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,353427,2421.82,61.301,0.63,78.24,145934460,8.823,8.05
0.7635892550327119,-22,-1,28,-26,-29,6,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,362342,2482.909,61.089,1.192,78.24,145934460,8.823,8.05
0.7600966238407212,-20,1,29,-26,-29,5,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,370680,2540.044,57.135,1.103,78.24,145934460,8.823,8.05
0.757220417148238,-25,-4,18,-29,-30,6,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,379051,2597.406,57.361000000000004,1.192,78.24,145934460,8.823,8.05
0.7545791094816394,-30,-5,21,-22,-16,-1,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,387623,2656.1440000000002,58.739,1.59,78.24,145934460,8.823,8.05
0.752165022710833,-32,-7,11,-27,-1,-3,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,396575,2717.487,61.343,1.24,78.24,145934460,8.823,8.05
0.7500904700808748,-16,2,15,-25,-27,5,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,405843,2780.995,63.508,0.946,74.54,145934460,8.823,8.05
0.7531899480834063,-17,1,18,-24,-27,6,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,414878,2842.906,61.911,1.11,74.54,145934460,8.823,8.05
0.7566840164348081,-18,0,21,-23,-27,5,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,423741,2903.639,60.733000000000004,1.247,74.54,145934460,8.823,8.05
0.7605593429307982,-18,1,20,-24,-27,5,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,432277,2962.131,58.492,1.22,74.54,145934460,8.823,8.05
0.7651200991348386,-18,2,22,-22,-27,5,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,441108,3022.645,60.513000000000005,1.158,74.54,145934460,8.823,8.05
0.7699477064056506,-24,-1,29,-16,-14,-2,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,449834,3082.4390000000003,59.794,0.987,74.54,145934460,8.823,8.05
0.7749959084205011,-20,4,56,-10,2,-6,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,458689,3143.116,60.678000000000004,1.35,74.54,145934460,8.823,8.05
0.7803376503702077,-12,5,50,-18,-26,3,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,467673,3204.678,61.562,0.9179999999999999,74.54,145934460,8.823,8.05
0.7860077847074294,-12,5,50,-16,-25,2,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,476658,3266.2470000000003,61.568999999999996,0.767,74.54,145934460,8.823,8.05
0.7919483816437447,-10,8,49,-15,-25,2,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,485253,3325.143,58.896,1.165,74.54,145934460,8.823,8.05
0.7981087998865961,-3,18,63,-9,-26,0,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,493657,3382.7309999999998,57.586999999999996,1.4869999999999999,74.54,145934460,8.823,8.05
0.8047579960105269,-18,1,61,-28,-59,7,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,502436,3442.888,60.157,1.192,74.54,145934460,8.823,8.05
0.8114449057877167,-26,-6,38,-20,-17,-2,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,511423,3504.47,61.582,1.254,74.54,145934460,8.823,8.05
0.8180940926531717,-18,4,57,-7,7,-7,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,520129,3564.127,59.657,0.7809999999999999,74.54,145934460,8.823,8.05
0.8247531333846758,-5,11,57,-11,-24,1,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,528964,3624.6679999999997,60.541000000000004,0.815,74.54,145934460,8.823,8.05
0.8314357524823981,-5,12,64,-9,-24,1,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,537210,3681.173,56.505,0.98,74.54,145934460,8.823,8.05
0.8380674768704894,-7,10,64,-10,-24,1,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,545458,3737.692,56.519,1.3230000000000002,74.54,145934460,8.823,8.05
0.8445859617387609,-9,8,61,-11,-25,1,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,553301,3791.435,53.743,1.329,74.54,145934460,8.823,8.05
0.851253463179801,-12,6,51,-12,-25,1,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,561091,3844.815,53.38,2.138,74.54,145934460,8.823,8.05
0.8576172901287684,-20,0,43,-10,-10,-4,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,569063,3899.442,54.626999999999995,1.247,74.54,145934460,8.823,8.05
0.8636054318303179,-17,4,51,-6,8,-6,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,576952,3953.5009999999997,54.059,0.20600000000000002,74.54,145934460,8.823,8.05
0.8692738337355657,-6,8,56,-10,-26,2,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,584680,4006.4559999999997,52.955,0.747,74.54,145934460,8.823,8.05
0.8746493377812685,-3,12,67,-6,-25,0,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,592280,4058.534,52.078,0.6509999999999999,72.69,145934460,8.823,8.05
0.879675064625693,-7,6,90,-18,-53,7,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,599705,4109.413,50.879,1.048,72.69,145934460,8.823,8.05
0.8843103959117915,-7,7,55,-10,-25,1,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,606881,4158.585999999999,49.173,1.055,72.69,145934460,8.823,8.05
0.8888430405609382,-9,6,58,-9,-26,0,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,613994,4207.327,48.74100000000001,0.63,72.69,145934460,8.823,8.05
0.8928490268289124,-18,-1,61,-6,-10,-5,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,620794,4253.923,46.596000000000004,1.206,72.69,145934460,8.823,8.05
0.8962878262234835,-15,3,59,-3,9,-7,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,627646,4300.876,46.953,1.288,72.69,145934460,8.823,8.05
0.8992490924822958,-4,7,55,-8,-24,1,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,634437,4347.41,46.535,0.713,72.69,145934460,8.823,8.05
0.9017950420547668,-1,12,61,-4,-24,0,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,641156,4393.452,46.041000000000004,0.637,72.69,145934460,8.823,8.05
0.903905264132396,2,14,77,-14,-54,6,Russia,142893540,8.4,9.95,14.65,0.054000000000000006,0.371,0.575,647849,4439.315,45.863,1.055,72.69,145934460,8.823,8.05
0.525529609265571,4,0,-2,-2,1,-2,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.5548006752973342,-3,-1,-10,-6,-1,0,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.5840513720457312,-10,-10,-10,3,4,1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.6132348572345476,-12,-12,-8,0,4,1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.6423681203522542,-12,-12,-7,-2,3,1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.6714638340819201,-5,-6,-6,1,3,-1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.7009408302365161,-3,-6,-4,4,3,-3,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.7302574266254718,-4,-8,-18,-8,2,0,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.7594222866707101,-9,-6,-21,-12,-1,3,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.7886086773965402,-11,-13,-10,-2,5,1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.8177891192854012,-1,-1,-5,2,5,-1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.8469988468765597,1,-1,-4,4,5,-1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.8762670809987481,6,5,-6,6,5,-1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.9060269544698952,12,11,-6,17,4,-2,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.9357483325907618,20,14,-8,8,5,-2,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.9654482243118452,18,21,-3,9,7,-1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.9705186792045516,4,5,-7,10,7,1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.9757190916944264,2,5,-1,11,9,-1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.981081507452454,3,5,-1,9,8,0,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,2.78,59308690,46.754,2.32
0.9866277734552684,4,7,-1,9,8,0,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,0,0.0,0.0,0.0,13.89,59308690,46.754,2.32
0.9927794617312228,7,8,1,13,8,-1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1,0.017,0.017,0.0,13.89,59308690,46.754,2.32
0.9989907937970244,8,6,-3,2,6,0,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1,0.017,0.0,0.0,13.89,59308690,46.754,2.32
1.005259261375372,-1,3,-12,-5,3,2,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,2,0.034,0.017,0.0,13.89,59308690,46.754,2.32
1.011739818912219,-8,-7,-11,1,6,1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,3,0.051,0.017,0.0,13.89,59308690,46.754,2.32
1.0183796470890163,-9,-8,-9,0,5,-1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,7,0.11800000000000001,0.067,0.0,13.89,59308690,46.754,2.32
1.02518190750773,-9,-8,-7,-2,4,-2,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,7,0.11800000000000001,0.0,0.0,13.89,59308690,46.754,2.32
1.0321374862373671,-6,-5,-6,-4,3,-2,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,13,0.21899999999999997,0.10099999999999999,0.0,13.89,59308690,46.754,2.32
1.0396355603620524,1,2,-5,-1,3,-4,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,17,0.287,0.067,0.0,13.89,59308690,46.754,2.32
1.0470972168010402,2,1,-10,-8,4,-1,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,24,0.405,0.11800000000000001,0.0,13.89,59308690,46.754,2.32
1.0544868031005747,-6,0,-18,-14,2,2,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,24,0.405,0.0,0.0,19.44,59308690,46.754,2.32
1.0619268687107024,-10,1,-18,-11,2,3,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,51,0.86,0.455,0.0,38.89,59308690,46.754,2.32
1.069333678233232,-15,-4,-16,-14,-3,5,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,62,1.045,0.185,0.0,38.89,59308690,46.754,2.32
1.0766816988388357,-14,-4,-12,-16,-8,7,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,85,1.433,0.38799999999999996,0.0,55.56,59308690,46.754,2.32
1.0839360417354835,-16,-5,-10,-20,-14,9,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,116,1.956,0.523,0.0,55.56,59308690,46.754,2.32
1.0914636746386803,-14,1,-14,-19,-15,9,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,150,2.529,0.573,0.0,55.56,59308690,46.754,2.32
1.0986676183739552,-24,-6,-21,-26,-18,8,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,205,3.4560000000000004,0.927,0.0,55.56,59308690,46.754,2.32
1.1054987926295632,-31,-10,-23,-36,-11,9,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,240,4.047,0.59,0.0,55.56,59308690,46.754,2.32
1.1120713565261289,-20,-4,-15,-33,-21,11,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,274,4.62,0.573,0.0,55.56,59308690,46.754,2.32
1.1182985148110025,-7,18,-16,-28,-22,9,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,402,6.778,2.158,0.0,55.56,59308690,46.754,2.32
1.1241571836466522,9,34,-13,-19,-24,7,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,557,9.392000000000001,2.613,0.0,55.56,59308690,46.754,2.32
1.1296204903190483,16,59,-9,-26,-32,6,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,709,11.954,2.563,0.0,87.96,59308690,46.754,2.32
1.1350689210896368,-80,-61,-47,-81,-75,40,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,927,15.63,3.676,0.034,87.96,59308690,46.754,2.32
1.139924330512171,-80,-60,-59,-79,-58,28,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1170,19.727,4.0969999999999995,0.0,87.96,59308690,46.754,2.32
1.1441614803565696,-79,-60,-55,-80,-49,24,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1187,20.014,0.287,0.0,87.96,59308690,46.754,2.32
1.1479229598078016,-73,-51,-42,-79,-74,36,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1280,21.581999999999997,1.568,0.0,87.96,59308690,46.754,2.32
1.1511544664969418,-72,-47,-40,-78,-74,35,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1326,22.358,0.7759999999999999,0.017,87.96,59308690,46.754,2.32
1.1538688536354624,-70,-42,-38,-77,-73,35,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1353,22.813000000000002,0.455,0.034,87.96,59308690,46.754,2.32
1.1473625157047924,-70,-41,-38,-78,-73,37,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1380,23.268,0.455,0.0,87.96,59308690,46.754,2.32
1.1407720198195672,-72,-42,-43,-78,-73,38,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1462,24.651,1.383,0.0,87.96,59308690,46.754,2.32
1.133561058595474,-77,-52,-57,-77,-55,27,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1505,25.375999999999998,0.725,0.034,87.96,59308690,46.754,2.32
1.1257465656883765,-76,-51,-53,-78,-44,22,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1585,26.725,1.349,0.034,87.96,59308690,46.754,2.32
1.1175127874640047,-72,-48,-41,-79,-73,37,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1655,27.905,1.18,0.034,87.96,59308690,46.754,2.32
1.1088457252398116,-73,-46,-41,-78,-73,36,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1686,28.428,0.523,0.017,87.96,59308690,46.754,2.32
1.0997963726182105,-73,-44,-40,-80,-74,36,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1749,29.49,1.062,0.017,87.96,59308690,46.754,2.32
1.0904117544435614,-68,-34,-39,-79,-74,36,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1845,31.108,1.619,0.084,87.96,59308690,46.754,2.32
1.0811446147032622,-82,-62,-48,-84,-85,44,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,1934,32.609,1.501,0.0,87.96,59308690,46.754,2.32
1.0714859998889283,-75,-46,-58,-78,-56,27,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,2003,33.772,1.163,0.10099999999999999,87.96,59308690,46.754,2.32
1.061475438458723,-78,-54,-57,-81,-46,23,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,2028,34.194,0.42200000000000004,0.017,87.96,59308690,46.754,2.32
1.0513145990915709,-80,-61,-46,-85,-85,42,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,2173,36.639,2.445,0.0,87.96,59308690,46.754,2.32
1.0410014360926756,-72,-46,-45,-80,-72,36,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,2272,38.308,1.669,0.034,87.96,59308690,46.754,2.32
1.030593253111436,-68,-38,-41,-78,-72,36,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,2415,40.719,2.411,0.0,87.96,59308690,46.754,2.32
1.0201376954473076,-69,-38,-40,-79,-71,36,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,2506,42.254,1.534,0.11800000000000001,87.96,59308690,46.754,2.32
1.0100825190209757,-71,-38,-45,-78,-70,38,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,2605,43.923,1.669,0.23600000000000002,87.96,59308690,46.754,2.32
0.9999083802853465,-76,-48,-60,-76,-52,26,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,2783,46.924,3.0010000000000003,0.034,87.96,59308690,46.754,2.32
0.9896393425350688,-78,-52,-58,-79,-42,23,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,3034,51.156000000000006,4.232,0.034,87.96,59308690,46.754,2.32
0.9794569733133603,-72,-47,-45,-78,-69,35,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,3158,53.247,2.0909999999999997,0.034,87.96,59308690,46.754,2.32
0.9693350306710612,-73,-47,-45,-78,-69,35,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,3300,55.641000000000005,2.394,0.067,87.96,59308690,46.754,2.32
0.959303156482922,-73,-46,-44,-79,-69,35,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,3465,58.423,2.782,0.0,87.96,59308690,46.754,2.32
0.9493785721048916,-72,-44,-44,-79,-69,35,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,3635,61.29,2.866,0.11800000000000001,87.96,59308690,46.754,2.32
0.9399766077866528,-69,-36,-47,-77,-68,36,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,3953,66.65100000000001,5.362,0.16899999999999998,87.96,59308690,46.754,2.32
0.9305442921820146,-69,-36,-58,-73,-48,23,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,4220,71.153,4.502,0.067,87.96,59308690,46.754,2.32
0.9210716786471898,-72,-40,-57,-78,-40,22,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,4361,73.531,2.377,0.11800000000000001,87.96,59308690,46.754,2.32
0.9117067638686932,-76,-52,-47,-82,-82,40,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,4546,76.65,3.1189999999999998,0.017,87.96,59308690,46.754,2.32
0.9023909774873003,-68,-39,-44,-76,-67,32,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,4793,80.814,4.165,0.051,87.96,59308690,46.754,2.32
0.8931236423544393,-67,-37,-41,-75,-67,33,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,4996,84.23700000000001,3.423,0.051,87.96,59308690,46.754,2.32
0.8838943830921886,-62,-27,-37,-73,-65,31,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,5350,90.206,5.968999999999999,0.16899999999999998,87.96,59308690,46.754,2.32
0.8750942981252463,-61,-31,-39,-73,-76,35,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,5647,95.214,5.008,0.0,84.26,59308690,46.754,2.32
0.8620674813780527,-54,-22,-51,-60,-35,20,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,5951,100.339,5.126,0.21899999999999997,84.26,59308690,46.754,2.32
0.8488706861156357,-59,-28,-50,-66,-26,18,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,6336,106.831,6.4910000000000005,0.11800000000000001,84.26,59308690,46.754,2.32
0.8356407199409237,-47,-24,-33,-61,-52,26,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,6783,114.368,7.537000000000001,0.135,84.26,59308690,46.754,2.32
0.8223127985430134,-51,-25,-33,-61,-53,26,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,7220,121.736,7.367999999999999,0.11800000000000001,84.26,59308690,46.754,2.32
0.8088851248186826,-49,-20,-31,-58,-52,26,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,7572,127.671,5.935,0.16899999999999998,84.26,59308690,46.754,2.32
0.7953512947054,-48,-19,-30,-59,-52,26,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,7808,131.65,3.9789999999999996,0.084,84.26,59308690,46.754,2.32
0.7821113457524853,-53,-22,-38,-64,-51,29,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,8232,138.799,7.149,0.135,84.26,59308690,46.754,2.32
0.7686056639167134,-51,-19,-51,-61,-28,19,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,8895,149.97799999999998,11.179,0.287,84.26,59308690,46.754,2.32
0.7548264191660086,-58,-25,-50,-68,-21,17,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,9420,158.83,8.852,0.135,84.26,59308690,46.754,2.32
0.7409323841792428,-52,-32,-36,-63,-50,27,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,10015,168.862,10.032,0.135,84.26,59308690,46.754,2.32
0.7268841183971695,-53,-30,-36,-62,-50,26,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,10652,179.60299999999998,10.74,0.20199999999999999,84.26,59308690,46.754,2.32
0.7127079253633575,-53,-29,-34,-63,-50,26,South Africa,44187637,36.2,18.2,22.0,0.025,0.303,0.6709999999999999,11350,191.372,11.769,0.0,84.26,59308690,46.754,2.32
