country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Country,Population,Pop. Density (per sq. mi.),GDP ($ per capita),Birthrate,Deathrate,Agriculture,Industry,Service,_merge,location,total_cases,total_cases_per_million,new_cases_per_million,new_deaths_per_million,stringency_index,population,population_density,aged_65_older,aged_70_older,gdp_per_capita,hospital_beds_per_thousand
JP,Japan,,,,,,2020-04-05,-25.0,2.0,3.0,-43.0,-13.0,8.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,3271.0,25.863000000000003,2.657,0.008,43.52,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-06,-13.0,7.0,15.0,-24.0,-11.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,3654.0,28.891,3.028,0.024,43.52,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-07,-12.0,6.0,17.0,-27.0,-13.0,8.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,3906.0,30.883000000000003,1.992,0.055,45.37,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-08,-22.0,2.0,16.0,-34.0,-16.0,9.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,4257.0,33.658,2.775,0.008,45.37,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-09,-24.0,2.0,8.0,-36.0,-17.0,10.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,4768.0,37.699,4.04,0.032,45.37,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-10,-26.0,4.0,0.0,-38.0,-18.0,12.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,5347.0,42.277,4.578,0.024,45.37,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-11,-30.0,4.0,3.0,-48.0,-22.0,12.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,6005.0,47.479,5.202999999999999,0.047,45.37,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-12,-40.0,-9.0,-35.0,-58.0,-22.0,12.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,6748.0,53.354,5.875,0.032,45.37,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-13,-38.0,-15.0,-45.0,-45.0,-20.0,13.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,7255.0,57.361999999999995,4.0089999999999995,0.032,45.37,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-14,-23.0,5.0,10.0,-41.0,-20.0,12.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,7645.0,60.446000000000005,3.0839999999999996,0.055,45.37,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-15,-24.0,7.0,17.0,-41.0,-21.0,11.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,8100.0,64.044,3.5980000000000003,0.079,45.37,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-16,-27.0,5.0,9.0,-43.0,-22.0,12.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,8582.0,67.855,3.8110000000000004,0.134,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-17,-31.0,4.0,-1.0,-46.0,-23.0,14.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,9167.0,72.48,4.625,0.095,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-18,-48.0,-14.0,-47.0,-60.0,-26.0,16.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,9795.0,77.445,4.965,0.047,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-19,-40.0,-3.0,1.0,-53.0,-23.0,11.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,10361.0,81.92,4.475,0.055,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-20,-37.0,-8.0,-33.0,-47.0,-23.0,14.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,10751.0,85.00399999999999,3.0839999999999996,0.079,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-21,-31.0,1.0,8.0,-46.0,-25.0,14.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,11118.0,87.906,2.9019999999999997,0.11900000000000001,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-22,-36.0,-4.0,-3.0,-48.0,-26.0,14.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,11496.0,90.89399999999999,2.989,0.0,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-23,-36.0,-3.0,-4.0,-48.0,-26.0,15.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,11772.0,93.07700000000001,2.182,0.799,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-24,-37.0,-1.0,-8.0,-48.0,-26.0,16.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,12240.0,96.777,3.7,0.237,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-25,-41.0,-3.0,-9.0,-53.0,-26.0,14.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,12892.0,101.932,5.155,0.134,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-26,-45.0,-9.0,-16.0,-58.0,-27.0,12.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,13182.0,104.225,2.293,0.111,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-27,-35.0,-5.0,-9.0,-47.0,-26.0,15.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,13385.0,105.83,1.605,0.024,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-28,-28.0,2.0,4.0,-46.0,-27.0,14.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,13576.0,107.34,1.51,0.198,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-29,-30.0,-5.0,23.0,-64.0,-64.0,22.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,13852.0,109.522,2.182,0.10300000000000001,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-04-30,-30.0,4.0,8.0,-47.0,-32.0,16.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,14088.0,111.38799999999999,1.8659999999999999,0.20600000000000002,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-01,-35.0,1.0,4.0,-50.0,-35.0,19.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,14281.0,112.914,1.526,0.134,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-02,-43.0,-5.0,-11.0,-55.0,-30.0,15.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,14544.0,114.994,2.079,0.20600000000000002,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-03,-45.0,-9.0,-19.0,-58.0,-30.0,12.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,14839.0,117.32600000000001,2.332,0.26899999999999996,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-04,-28.0,-6.0,4.0,-67.0,-73.0,29.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,15057.0,119.05,1.724,0.142,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-05,-23.0,0.0,29.0,-65.0,-73.0,29.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,15231.0,120.426,1.376,0.087,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-06,-36.0,-12.0,-17.0,-69.0,-72.0,30.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,15354.0,121.398,0.973,0.174,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-07,-31.0,1.0,3.0,-44.0,-26.0,14.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,15463.0,122.26,0.862,0.063,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-08,-34.0,0.0,6.0,-45.0,-27.0,16.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,15547.0,122.92399999999999,0.664,0.047,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-09,-39.0,-5.0,-20.0,-51.0,-20.0,13.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,15628.0,123.564,0.64,0.348,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-10,-38.0,-7.0,-35.0,-56.0,-24.0,12.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,15747.0,124.505,0.941,0.095,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-11,-32.0,-2.0,0.0,-42.0,-22.0,12.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,15798.0,124.90899999999999,0.40299999999999997,0.063,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-12,-30.0,0.0,6.0,-43.0,-23.0,13.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,15874.0,125.51,0.601,0.174,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-13,-31.0,-1.0,4.0,-44.0,-23.0,13.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16024.0,126.696,1.186,0.198,47.22,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-14,-30.0,-1.0,6.0,-44.0,-23.0,12.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16079.0,127.13,0.435,0.15,40.74,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-15,-32.0,0.0,-4.0,-44.0,-23.0,15.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16193.0,128.032,0.9009999999999999,0.182,40.74,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-16,-40.0,-12.0,-52.0,-55.0,-23.0,14.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16237.0,128.38,0.348,0.11900000000000001,40.74,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-17,-32.0,-1.0,-2.0,-48.0,-20.0,9.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16285.0,128.759,0.38,0.15,40.74,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-18,-32.0,-7.0,-20.0,-42.0,-20.0,13.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16305.0,128.917,0.158,0.04,40.74,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-19,-29.0,-4.0,-20.0,-43.0,-22.0,14.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16365.0,129.392,0.474,0.111,40.74,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-20,-26.0,1.0,-6.0,-41.0,-21.0,12.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16385.0,129.55,0.158,0.063,40.74,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-21,-27.0,-1.0,-8.0,-41.0,-21.0,12.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16424.0,129.858,0.308,0.047,40.74,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-22,-29.0,-2.0,-5.0,-41.0,-21.0,13.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16513.0,130.562,0.7040000000000001,0.15,40.74,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-23,-27.0,0.0,-8.0,-43.0,-20.0,11.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16536.0,130.744,0.182,0.095,40.74,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-24,-27.0,-1.0,8.0,-42.0,-17.0,8.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16550.0,130.85399999999998,0.111,0.095,40.74,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-25,-22.0,2.0,2.0,-35.0,-18.0,10.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16581.0,131.099,0.245,0.079,31.48,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-26,-22.0,-1.0,-8.0,-36.0,-18.0,11.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16623.0,131.43200000000002,0.332,0.127,34.26,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-27,-20.0,2.0,5.0,-35.0,-18.0,10.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16651.0,131.653,0.221,0.095,34.26,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-28,-20.0,1.0,5.0,-34.0,-18.0,10.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16651.0,131.653,0.0,0.0,34.26,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-29,-21.0,2.0,5.0,-34.0,-17.0,11.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16719.0,132.191,0.5379999999999999,0.127,34.26,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-30,-20.0,3.0,1.0,-34.0,-14.0,8.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16804.0,132.863,0.672,0.095,34.26,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-05-31,-22.0,0.0,-16.0,-39.0,-14.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16851.0,133.234,0.37200000000000005,0.04,34.26,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-01,-21.0,-2.0,-13.0,-26.0,-11.0,8.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16884.0,133.495,0.261,0.008,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-02,-16.0,2.0,5.0,-27.0,-13.0,8.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16930.0,133.859,0.364,0.016,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-03,-19.0,1.0,5.0,-28.0,-13.0,8.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,16986.0,134.30200000000002,0.44299999999999995,0.047,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-04,-18.0,2.0,2.0,-28.0,-13.0,8.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17018.0,134.555,0.253,0.024,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-05,-18.0,1.0,1.0,-29.0,-15.0,9.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17064.0,134.918,0.364,0.032,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-06,-17.0,1.0,-2.0,-31.0,-15.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17103.0,135.227,0.308,0.055,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-07,-15.0,2.0,10.0,-32.0,-13.0,5.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17141.0,135.52700000000002,0.3,0.016,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-08,-17.0,-1.0,1.0,-26.0,-11.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17174.0,135.78799999999998,0.261,0.0,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-09,-13.0,2.0,7.0,-26.0,-12.0,8.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17210.0,136.07299999999998,0.285,0.0,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-10,-14.0,2.0,-1.0,-26.0,-13.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17251.0,136.39700000000002,0.324,0.024,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-11,-20.0,-6.0,-26.0,-28.0,-14.0,9.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17292.0,136.721,0.324,0.008,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-12,-16.0,0.0,-10.0,-27.0,-15.0,9.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17332.0,137.037,0.316,0.016,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-13,-18.0,-6.0,-40.0,-35.0,-19.0,9.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17382.0,137.433,0.395,0.016,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-14,-16.0,-2.0,-30.0,-36.0,-13.0,6.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17429.0,137.804,0.37200000000000005,0.008,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-15,-12.0,3.0,-3.0,-23.0,-11.0,6.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17502.0,138.381,0.5770000000000001,0.0,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-16,-9.0,3.0,6.0,-23.0,-11.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17587.0,139.054,0.672,0.016,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-17,-11.0,2.0,10.0,-23.0,-12.0,6.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17628.0,139.378,0.324,0.032,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-18,-16.0,-4.0,-14.0,-25.0,-13.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17668.0,139.694,0.316,0.032,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-19,-15.0,-5.0,-26.0,-26.0,-15.0,9.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17740.0,140.263,0.569,0.0,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-20,-7.0,6.0,10.0,-21.0,-12.0,4.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17799.0,140.73,0.466,0.134,26.85,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-21,-9.0,2.0,11.0,-24.0,-10.0,4.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17799.0,140.73,0.0,0.0,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-22,-16.0,-5.0,-14.0,-22.0,-11.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17916.0,141.655,0.925,0.008,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-23,-8.0,3.0,6.0,-20.0,-11.0,6.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,17968.0,142.066,0.41100000000000003,0.016,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-24,-11.0,1.0,6.0,-21.0,-11.0,6.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,18027.0,142.532,0.466,0.063,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-25,-11.0,2.0,-13.0,-20.0,-12.0,6.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,18110.0,143.189,0.6559999999999999,0.04,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-26,-11.0,1.0,-7.0,-21.0,-13.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,18197.0,143.877,0.688,0.008,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-27,-8.0,3.0,0.0,-20.0,-15.0,5.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,18297.0,144.667,0.7909999999999999,0.016,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-28,-12.0,-1.0,-20.0,-28.0,-12.0,5.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,18390.0,145.403,0.735,0.0,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-29,-9.0,0.0,1.0,-19.0,-9.0,6.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,18476.0,146.083,0.68,0.008,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-06-30,-11.0,-2.0,-22.0,-21.0,-10.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,18593.0,147.00799999999998,0.925,0.0,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-07-01,-13.0,-2.0,-12.0,-21.0,-9.0,6.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,18723.0,148.035,1.028,0.016,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-07-02,-9.0,3.0,2.0,-19.0,-10.0,5.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,18874.0,149.22899999999998,1.194,0.008,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-07-03,-14.0,-4.0,-14.0,-21.0,-11.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,19068.0,150.763,1.534,0.008,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-07-04,-13.0,-1.0,-28.0,-27.0,-13.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,19282.0,152.455,1.692,0.008,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-07-05,-12.0,2.0,-7.0,-28.0,-11.0,5.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,19522.0,154.35299999999998,1.8980000000000001,0.0,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-07-06,-20.0,-9.0,-31.0,-22.0,-11.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,19775.0,156.35299999999998,2.0,0.0,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-07-07,-12.0,-1.0,-18.0,-22.0,-12.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,19981.0,157.982,1.629,0.008,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-07-08,-12.0,-1.0,-12.0,-22.0,-12.0,6.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,20174.0,159.50799999999998,1.526,0.016,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-07-09,-14.0,-2.0,-20.0,-21.0,-11.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,20371.0,161.066,1.558,0.008,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
JP,Japan,,,,,,2020-07-10,-13.0,0.0,-17.0,-22.0,-12.0,7.0,Japan,127463611,"337,4",28200.0,9.37,9.16,0.017,0.258,0.725,both,Japan,20719.0,163.817,2.752,0.008,24.07,126476458.0,347.778,27.049,18.493,39002.223,13.05
